TritiumSpect	TritiumEnergy	TritiumSpectConv
4.943621242645488e-05	9.927	4.959364578820144e-05
4.942686177979047e-05	9.928000000000001	4.958426532419862e-05
4.941751140712069e-05	9.929	4.957488513520335e-05
4.940816130868532e-05	9.93	4.956550522145379e-05
4.939881148472335e-05	9.930999999999999	4.955612558319186e-05
4.938946193547437e-05	9.932	4.954674622065552e-05
4.938011266117733e-05	9.933	4.953736713408677e-05
4.937076366207123e-05	9.933999999999999	4.952798832372346e-05
4.936141493839472e-05	9.935	4.951860978980765e-05
4.935206649038738e-05	9.936	4.950923153257693e-05
4.934271831828856e-05	9.936999999999999	4.949985355227323e-05
4.93333704223364e-05	9.938000000000001	4.949047584913459e-05
4.932402280277036e-05	9.939	4.948109842340252e-05
4.931467545982941e-05	9.94	4.947172127531489e-05
4.930532839375231e-05	9.941000000000001	4.946234440511334e-05
4.929598160477801e-05	9.942	4.945296781303561e-05
4.928663509314505e-05	9.943	4.944359149932336e-05
4.927728885909265e-05	9.944000000000001	4.943421546421413e-05
4.926794290285959e-05	9.945	4.94248397079496e-05
4.925859722468433e-05	9.946	4.941546423076739e-05
4.924925182480612e-05	9.946999999999999	4.940608903290899e-05
4.923990670346301e-05	9.948	4.939671411461185e-05
4.923056186089389e-05	9.949	4.938733947611756e-05
4.922121729733774e-05	9.949999999999999	4.937796511766347e-05
4.921187301303269e-05	9.951000000000001	4.936859103949121e-05
4.92025290082179e-05	9.952	4.935921724183783e-05
4.919318528313125e-05	9.952999999999999	4.934984372494498e-05
4.918384183801202e-05	9.954000000000001	4.934047048904997e-05
4.917449867309784e-05	9.955	4.933109753439409e-05
4.916515578862771e-05	9.956	4.932172486121452e-05
4.915581318484045e-05	9.957000000000001	4.931235246975265e-05
4.914647086197375e-05	9.958	4.93029803602456e-05
4.913712882026611e-05	9.959	4.929360853293473e-05
4.912778705995639e-05	9.960000000000001	4.92842369880569e-05
4.911844558128257e-05	9.961	4.927486572585356e-05
4.910910438448265e-05	9.962	4.926549474656162e-05
4.909976346979528e-05	9.962999999999999	4.92561240504224e-05
4.90904228374587e-05	9.964	4.92467536376726e-05
4.90810824877113e-05	9.965	4.923738350855361e-05
4.907174242079091e-05	9.965999999999999	4.922801366330202e-05
4.906240263693579e-05	9.967000000000001	4.921864410215931e-05
4.90530631363839e-05	9.968	4.92092748253618e-05
4.904372391937367e-05	9.968999999999999	4.919990583315056e-05
4.903438498614315e-05	9.970000000000001	4.919053712576317e-05
4.902504633692997e-05	9.971	4.918116870343959e-05
4.901570797197275e-05	9.972	4.917180056641731e-05
4.900636989150883e-05	9.973000000000001	4.916243271493648e-05
4.899703209577642e-05	9.974	4.915306514923451e-05
4.898769458501357e-05	9.975	4.914369786955157e-05
4.897835735945841e-05	9.976000000000001	4.913433087612482e-05
4.896902041934856e-05	9.977	4.912496416919443e-05
4.895968376492146e-05	9.978	4.911559774899772e-05
4.895034739641569e-05	9.978999999999999	4.910623161577464e-05
4.894101131406803e-05	9.98	4.909686576976231e-05
4.893167551811736e-05	9.981	4.908750021120088e-05
4.892234000880035e-05	9.981999999999999	4.907813494032722e-05
4.891300478635564e-05	9.983000000000001	4.906876995738158e-05
4.890366985102059e-05	9.984	4.905940526260063e-05
4.889433520303258e-05	9.984999999999999	4.905004085622451e-05
4.888500084262946e-05	9.986000000000001	4.904067673849017e-05
4.887566677004855e-05	9.987	4.903131290963744e-05
4.886633298552745e-05	9.988	4.902194936990316e-05
4.885699948930407e-05	9.989000000000001	4.901258611952721e-05
4.884766628161564e-05	9.99	4.900322315874634e-05
4.883833336269971e-05	9.991	4.899386048780044e-05
4.882900073279323e-05	9.992000000000001	4.898449810692604e-05
4.881966839213475e-05	9.993	4.897513601636309e-05
4.881033634096044e-05	9.994	4.896577421634814e-05
4.880100457950846e-05	9.994999999999999	4.895641270712102e-05
4.879167310801559e-05	9.996	4.894705148891809e-05
4.878234192671963e-05	9.997	4.89376905619792e-05
4.877301103585713e-05	9.997999999999999	4.892832992654073e-05
4.876368043566625e-05	9.999000000000001	4.891896958284253e-05
4.875435012638372e-05	10	4.89096095311207e-05
4.874502010824661e-05	10.001	4.890024977161498e-05
4.873569038149214e-05	10.002	4.88908903045619e-05
4.872636094635776e-05	10.003	4.888153113020081e-05
4.871703180308022e-05	10.004	4.887217224876806e-05
4.870770295189662e-05	10.005	4.886281366050309e-05
4.869837439304445e-05	10.006	4.885345536564221e-05
4.868904612676032e-05	10.007	4.884409736442485e-05
4.867971815328103e-05	10.008	4.883473965708705e-05
4.867039047284356e-05	10.009	4.882538224386831e-05
4.866106308568509e-05	10.01	4.88160251250048e-05
4.865173599204311e-05	10.011	4.880666830073579e-05
4.86424091921532e-05	10.012	4.879731177129724e-05
4.863308268625309e-05	10.013	4.878795553692857e-05
4.862375647457941e-05	10.014	4.877859959786565e-05
4.861443055736909e-05	10.015	4.876924395434789e-05
4.860510493485862e-05	10.016	4.875988860661089e-05
4.859577960728446e-05	10.017	4.875053355489411e-05
4.85864545748839e-05	10.018	4.874117879943338e-05
4.857712983789364e-05	10.019	4.873182434046778e-05
4.856780539654983e-05	10.02	4.872247017823304e-05
4.855848125108951e-05	10.021	4.871311631296838e-05
4.854915740174903e-05	10.022	4.87037627449094e-05
4.853983384876479e-05	10.023	4.86944094742953e-05
4.853051059237381e-05	10.024	4.868505650136144e-05
4.852118763281223e-05	10.025	4.867570382634714e-05
4.851186497031672e-05	10.026	4.866635144948779e-05
4.850254260512335e-05	10.027	4.865699937102252e-05
4.849322053746952e-05	10.028	4.864764759118657e-05
4.848389876759053e-05	10.029	4.863829611021919e-05
4.847457729572312e-05	10.03	4.862894492835545e-05
4.846525612210369e-05	10.031	4.861959404583468e-05
4.84559352469687e-05	10.032	4.861024346289168e-05
4.844661467055387e-05	10.033	4.860089317976562e-05
4.843729439309605e-05	10.034	4.859154319669197e-05
4.842797441483126e-05	10.035	4.858219351390918e-05
4.841865473599583e-05	10.036	4.857284413165274e-05
4.840933535682571e-05	10.037	4.856349505016115e-05
4.840001627755677e-05	10.038	4.855414626966979e-05
4.839069749842606e-05	10.039	4.854479779041719e-05
4.838137901966847e-05	10.04	4.853544961263856e-05
4.837206084152106e-05	10.041	4.852610173657239e-05
4.836274296421909e-05	10.042	4.851675416245399e-05
4.835342538799914e-05	10.043	4.85074068905217e-05
4.834410811309706e-05	10.044	4.849805992101063e-05
4.833479113974834e-05	10.045	4.848871325415924e-05
4.832547446818948e-05	10.046	4.847936689020253e-05
4.831615809865628e-05	10.047	4.847002082937895e-05
4.83068420313843e-05	10.048	4.84606750719233e-05
4.829752626660964e-05	10.049	4.8451329618074e-05
4.828821080456765e-05	10.05	4.844198446806609e-05
4.82788956454945e-05	10.051	4.843263962213769e-05
4.826958078962622e-05	10.052	4.842329508052369e-05
4.826026623719795e-05	10.053	4.841395084346227e-05
4.82509519884457e-05	10.054	4.840460691118827e-05
4.824163804360482e-05	10.055	4.839526328393987e-05
4.823232440291144e-05	10.056	4.838591996195171e-05
4.82230110666005e-05	10.057	4.837657694546194e-05
4.821369803490835e-05	10.058	4.836723423470531e-05
4.820438530806997e-05	10.059	4.835789182991984e-05
4.819507288632109e-05	10.06	4.834854973134006e-05
4.818576076989731e-05	10.061	4.833920793920411e-05
4.81764489590339e-05	10.062	4.832986645374637e-05
4.81671374539668e-05	10.063	4.832052527520505e-05
4.815782625493029e-05	10.064	4.831118440381432e-05
4.814851536216091e-05	10.065	4.830184383981221e-05
4.813920477589356e-05	10.066	4.829250358343336e-05
4.812989449636353e-05	10.067	4.82831636349154e-05
4.812058452380578e-05	10.068	4.827382399449277e-05
4.811127485845649e-05	10.069	4.826448466240321e-05
4.810196550054998e-05	10.07	4.825514563888111e-05
4.809265645032218e-05	10.071	4.824580692416424e-05
4.80833477080077e-05	10.072	4.823646851848669e-05
4.807403927384226e-05	10.073	4.822713042208628e-05
4.806473114806042e-05	10.074	4.821779263519721e-05
4.805542333089749e-05	10.075	4.820845515805714e-05
4.804611582258896e-05	10.076	4.819911799090007e-05
4.803680862336943e-05	10.077	4.818978113396375e-05
4.802750173347385e-05	10.078	4.818044458748211e-05
4.801819515313763e-05	10.079	4.817110835169291e-05
4.800888888259523e-05	10.08	4.816177242682981e-05
4.799958292208201e-05	10.081	4.815243681313056e-05
4.799027727183289e-05	10.082	4.814310151082912e-05
4.79809719320822e-05	10.083	4.813376652016287e-05
4.797166690306531e-05	10.084	4.812443184136563e-05
4.796236218501704e-05	10.085	4.811509747467492e-05
4.795305777817213e-05	10.086	4.810576342032442e-05
4.794375368276522e-05	10.087	4.809642967855167e-05
4.793444989903089e-05	10.088	4.808709624959016e-05
4.792514642720442e-05	10.089	4.80777631336774e-05
4.791584326751961e-05	10.09	4.806843033104701e-05
4.790654042021248e-05	10.091	4.805909784193636e-05
4.789723788551612e-05	10.092	4.804976566657883e-05
4.788793566366645e-05	10.093	4.804043380521189e-05
4.787863375489708e-05	10.094	4.803110225806887e-05
4.786933215944309e-05	10.095	4.802177102538722e-05
4.786003087753879e-05	10.096	4.801244010740001e-05
4.78507299094188e-05	10.097	4.80031095043445e-05
4.784142925531752e-05	10.098	4.799377921645464e-05
4.783212891546952e-05	10.099	4.798444924396682e-05
4.7822828890109e-05	10.1	4.797511958711489e-05
4.78135291794705e-05	10.101	4.796579024613544e-05
4.78042297837879e-05	10.102	4.795646122126222e-05
4.779493070329629e-05	10.103	4.794713251273179e-05
4.778563193822984e-05	10.104	4.793780412077773e-05
4.777633348882216e-05	10.105	4.792847604563662e-05
4.776703535530818e-05	10.106	4.791914828754209e-05
4.775773753792191e-05	10.107	4.790982084673055e-05
4.774844003689744e-05	10.108	4.790049372343551e-05
4.773914285246884e-05	10.109	4.789116691789345e-05
4.772984598487037e-05	10.11	4.788184043033773e-05
4.772054943433659e-05	10.111	4.787251426100493e-05
4.771125320110091e-05	10.112	4.786318841012816e-05
4.770195728539763e-05	10.113	4.785386287794393e-05
4.769266168746068e-05	10.114	4.784453766468559e-05
4.768336640752416e-05	10.115	4.783521277058941e-05
4.76740714458223e-05	10.116	4.782588819588857e-05
4.766477680258866e-05	10.117	4.78165639408194e-05
4.765548247805735e-05	10.118	4.780724000561502e-05
4.764618847246197e-05	10.119	4.779791639051178e-05
4.763689478603673e-05	10.12	4.778859309574254e-05
4.762760141901529e-05	10.121	4.777927012154372e-05
4.761830837163161e-05	10.122	4.776994746814825e-05
4.760901564411913e-05	10.123	4.776062513579238e-05
4.759972323671209e-05	10.124	4.775130312470884e-05
4.759043114964369e-05	10.125	4.7741981435134e-05
4.758113938314799e-05	10.126	4.773266006730052e-05
4.757184793745856e-05	10.127	4.772333902144475e-05
4.756255681280897e-05	10.128	4.771401829779914e-05
4.755326600943293e-05	10.129	4.77046978965999e-05
4.754397552756406e-05	10.13	4.769537781807995e-05
4.75346853674357e-05	10.131	4.768605806247509e-05
4.752539552928163e-05	10.132	4.767673863001802e-05
4.751610601333529e-05	10.133	4.766741952094469e-05
4.750681681982999e-05	10.134	4.765810073548773e-05
4.749752794899954e-05	10.135	4.764878227388307e-05
4.748823940107692e-05	10.136	4.763946413636316e-05
4.747895117629561e-05	10.137	4.76301463231639e-05
4.746966327488911e-05	10.138	4.762082883451787e-05
4.746037569709116e-05	10.139	4.761151167066082e-05
4.745108844313424e-05	10.14	4.760219483182507e-05
4.744180151325215e-05	10.141	4.759287831824652e-05
4.743251490767825e-05	10.142	4.758356213015743e-05
4.742322862664527e-05	10.143	4.757424626779369e-05
4.741394267038712e-05	10.144	4.756493073138727e-05
4.740465703913624e-05	10.145	4.755561552117412e-05
4.7395371733126e-05	10.146	4.754630063738643e-05
4.738608675259014e-05	10.147	4.753698608025981e-05
4.737680209776057e-05	10.148	4.752767185002634e-05
4.736751776887164e-05	10.149	4.75183579469217e-05
4.735823376615544e-05	10.15	4.750904437117794e-05
4.734895008984563e-05	10.151	4.74997311230307e-05
4.733966674017445e-05	10.152	4.749041820271177e-05
4.733038371737565e-05	10.153	4.74811056104569e-05
4.732110102168187e-05	10.154	4.747179334649791e-05
4.731181865332565e-05	10.155	4.746248141107042e-05
4.730253661254033e-05	10.156	4.745316980440604e-05
4.729325489955833e-05	10.157	4.744385852674055e-05
4.728397351461315e-05	10.158	4.743454757830541e-05
4.727469245793678e-05	10.159	4.742523695933636e-05
4.726541172976269e-05	10.16	4.741592667006473e-05
4.725613133032331e-05	10.161	4.740661671072608e-05
4.724685125985114e-05	10.162	4.739730708155236e-05
4.723757151857922e-05	10.163	4.738799778277847e-05
4.722829210674011e-05	10.164	4.737868881463628e-05
4.721901302456641e-05	10.165	4.736938017736084e-05
4.720973427229047e-05	10.166	4.736007187118395e-05
4.720045585014532e-05	10.167	4.735076389634058e-05
4.719117775836334e-05	10.168	4.734145625306237e-05
4.718189999717667e-05	10.169	4.733214894158434e-05
4.717262256681865e-05	10.17	4.732284196213816e-05
4.716334546752103e-05	10.171	4.73135353149587e-05
4.715406869951615e-05	10.172	4.73042290002775e-05
4.714479226303722e-05	10.173	4.729492301832948e-05
4.7135516158316e-05	10.174	4.728561736934611e-05
4.712624038558498e-05	10.175	4.727631205356232e-05
4.711696494507641e-05	10.176	4.726700707120931e-05
4.710768983702283e-05	10.177	4.725770242252206e-05
4.709841506165643e-05	10.178	4.724839810773194e-05
4.708914061920979e-05	10.179	4.723909412707368e-05
4.707986650991406e-05	10.18	4.722979048077849e-05
4.707059273400241e-05	10.181	4.722048716908116e-05
4.706131929170704e-05	10.182	4.721118419221289e-05
4.705204618325931e-05	10.183	4.720188155040843e-05
4.704277340889236e-05	10.184	4.719257924389874e-05
4.703350096883728e-05	10.185	4.718327727291865e-05
4.702422886332697e-05	10.186	4.717397563769917e-05
4.701495709259284e-05	10.187	4.716467433847496e-05
4.700568565686742e-05	10.188	4.715537337547688e-05
4.699641455638208e-05	10.189	4.714607274893968e-05
4.698714379136944e-05	10.19	4.713677245909411e-05
4.697787336206103e-05	10.191	4.712747250617497e-05
4.696860326868886e-05	10.192	4.711817289041274e-05
4.695933351148492e-05	10.193	4.710887361204214e-05
4.695006409068048e-05	10.194	4.709957467129408e-05
4.694079500650832e-05	10.195	4.709027606840286e-05
4.693152625919946e-05	10.196	4.708097780359924e-05
4.692225784898609e-05	10.197	4.707167987711758e-05
4.691298977609963e-05	10.198	4.706238228918864e-05
4.690372204077179e-05	10.199	4.705308504004675e-05
4.689445464323495e-05	10.2	4.704378812992245e-05
4.688518758371979e-05	10.201	4.703449155905005e-05
4.687592086245861e-05	10.202	4.702519532766028e-05
4.686665447968239e-05	10.203	4.701589943598722e-05
4.685738843562385e-05	10.204	4.700660388426142e-05
4.684812273051311e-05	10.205	4.69973086727171e-05
4.683885736458289e-05	10.206	4.698801380158466e-05
4.682959233806377e-05	10.207	4.697871927109836e-05
4.682032765118811e-05	10.208	4.696942508148838e-05
4.68110633041867e-05	10.209	4.696013123298898e-05
4.680179929729109e-05	10.21	4.695083772583053e-05
4.679253563073264e-05	10.211	4.694154456024701e-05
4.678327230474313e-05	10.212	4.693225173646866e-05
4.677400931955337e-05	10.213	4.692295925472954e-05
4.676474667539484e-05	10.214	4.691366711525983e-05
4.67554843724988e-05	10.215	4.690437531829356e-05
4.674622241109689e-05	10.216	4.68950838640607e-05
4.673696079141948e-05	10.217	4.688579275279531e-05
4.672769951369902e-05	10.218	4.687650198472749e-05
4.671843857816538e-05	10.219	4.68672115600911e-05
4.670917798505077e-05	10.22	4.685792147911602e-05
4.669991773458538e-05	10.221	4.684863174203628e-05
4.669065782700131e-05	10.222	4.683934234908167e-05
4.668139826252873e-05	10.223	4.683005330048615e-05
4.667213904139903e-05	10.224	4.682076459647933e-05
4.666288016384329e-05	10.225	4.681147623729494e-05
4.665362163009248e-05	10.226	4.680218822316349e-05
4.664436344037776e-05	10.227	4.679290055431783e-05
4.663510559492974e-05	10.228	4.678361323098838e-05
4.662584809397944e-05	10.229	4.677432625340819e-05
4.661659093775749e-05	10.23	4.676503962180757e-05
4.660733412649547e-05	10.231	4.675575333641955e-05
4.659807766042357e-05	10.232	4.674646739747429e-05
4.658882153977267e-05	10.233	4.673718180520481e-05
4.657956576477375e-05	10.234	4.672789655984134e-05
4.657031033565756e-05	10.235	4.671861166161678e-05
4.656105525265481e-05	10.236	4.670932711076112e-05
4.655180051599566e-05	10.237	4.67000429075074e-05
4.654254612591142e-05	10.238	4.669075905208552e-05
4.653329208263282e-05	10.239	4.668147554472853e-05
4.652403838638987e-05	10.24	4.667219238566614e-05
4.65147850374135e-05	10.241	4.666290957513129e-05
4.650553203593444e-05	10.242	4.665362711335396e-05
4.649627938218324e-05	10.243	4.664434500056685e-05
4.648702707638998e-05	10.244	4.663506323699977e-05
4.647777511878556e-05	10.245	4.662578182288549e-05
4.646852350960011e-05	10.246	4.661650075845375e-05
4.645927224906426e-05	10.247	4.660722004393732e-05
4.645002133740843e-05	10.248	4.659793967956571e-05
4.644077077486324e-05	10.249	4.658865966557178e-05
4.643152056165826e-05	10.25	4.657938000218504e-05
4.642227069802447e-05	10.251	4.657010068963825e-05
4.641302118419217e-05	10.252	4.656082172816076e-05
4.640377202039143e-05	10.253	4.655154311798533e-05
4.63945232068525e-05	10.254	4.654226485934132e-05
4.638527474380532e-05	10.255	4.653298695246146e-05
4.637602663148079e-05	10.256	4.652370939757489e-05
4.636677887010871e-05	10.257	4.651443219491425e-05
4.635753145991882e-05	10.258	4.650515534470908e-05
4.634828440114232e-05	10.259	4.649587884719164e-05
4.63390376940078e-05	10.26	4.64866027025913e-05
4.632979133874679e-05	10.261	4.647732691114039e-05
4.63205453355883e-05	10.262	4.646805147306826e-05
4.631129968476286e-05	10.263	4.645877638860724e-05
4.630205438650016e-05	10.264	4.644950165798644e-05
4.62928094410304e-05	10.265	4.644022728143822e-05
4.628356484858344e-05	10.266	4.643095325919177e-05
4.627432060938906e-05	10.267	4.642167959147932e-05
4.626507672367719e-05	10.268	4.64124062785299e-05
4.625583319167748e-05	10.269	4.640313332057578e-05
4.624659001362023e-05	10.27	4.639386071784591e-05
4.623734718973464e-05	10.271	4.63845884705726e-05
4.622810472025144e-05	10.272	4.637531657898455e-05
4.621886260539939e-05	10.273	4.636604504331407e-05
4.620962084540856e-05	10.274	4.63567738637901e-05
4.620037944050888e-05	10.275	4.634750304064463e-05
4.619113839092952e-05	10.276	4.633823257410645e-05
4.61818976969006e-05	10.277	4.632896246440771e-05
4.61726573586516e-05	10.278	4.631969271177707e-05
4.616341737641147e-05	10.279	4.631042331644667e-05
4.615417775041101e-05	10.28	4.630115427864493e-05
4.61449384808788e-05	10.281	4.629188559860414e-05
4.613569956804465e-05	10.282	4.628261727655269e-05
4.612646101213806e-05	10.283	4.627334931272274e-05
4.611722281338838e-05	10.284	4.626408170734255e-05
4.610798497202527e-05	10.285	4.625481446064433e-05
4.609874748827796e-05	10.286	4.624554757285623e-05
4.608951036237548e-05	10.287	4.623628104421052e-05
4.608027359454798e-05	10.288	4.622701487493511e-05
4.6071037185024e-05	10.289	4.621774906526208e-05
4.606180113403336e-05	10.29	4.620848361542001e-05
4.605256544180519e-05	10.291	4.61992185256404e-05
4.60433301085688e-05	10.292	4.61899537961516e-05
4.603409513455324e-05	10.293	4.618068942718533e-05
4.602486051998789e-05	10.294	4.617142541896987e-05
4.601562626510146e-05	10.295	4.61621617717369e-05
4.600639237012382e-05	10.296	4.615289848571449e-05
4.599715883528337e-05	10.297	4.614363556113436e-05
4.598792566080986e-05	10.298	4.613437299822469e-05
4.597869284693153e-05	10.299	4.612511079721701e-05
4.59694603938782e-05	10.3	4.611584895833932e-05
4.59602283018789e-05	10.301	4.610658748182324e-05
4.595099657116174e-05	10.302	4.609732636789673e-05
4.59417652019565e-05	10.303	4.60880656167914e-05
4.593253419449212e-05	10.304	4.607880522873496e-05
4.592330354899701e-05	10.305	4.606954520395899e-05
4.59140732657002e-05	10.306	4.606028554269149e-05
4.590484334483071e-05	10.307	4.605102624516375e-05
4.589561378661721e-05	10.308	4.604176731160359e-05
4.588638459128871e-05	10.309	4.603250874224239e-05
4.587715575907377e-05	10.31	4.602325053730787e-05
4.58679272902011e-05	10.311	4.601399269703148e-05
4.585869918489983e-05	10.312	4.600473522164071e-05
4.584947144339826e-05	10.313	4.5995478111367e-05
4.584024406592508e-05	10.314	4.598622136643794e-05
4.583101705270911e-05	10.315	4.597696498708482e-05
4.582179040397867e-05	10.316	4.596770897353507e-05
4.581256411996291e-05	10.317	4.595845332602005e-05
4.580333820089018e-05	10.318	4.594919804476712e-05
4.579411264698865e-05	10.319	4.593994313000767e-05
4.578488745848707e-05	10.32	4.593068858196878e-05
4.577566263561385e-05	10.321	4.592143440088174e-05
4.57664381785977e-05	10.322	4.591218058697415e-05
4.575721408766685e-05	10.323	4.590292714047681e-05
4.574799036304993e-05	10.324	4.589367406161717e-05
4.573876700497496e-05	10.325	4.588442135062617e-05
4.572954401367075e-05	10.326	4.587516900773115e-05
4.572032138936529e-05	10.327	4.586591703316307e-05
4.57110991322869e-05	10.328	4.585666542714907e-05
4.570187724266393e-05	10.329	4.584741418992011e-05
4.569265572072479e-05	10.33	4.583816332170344e-05
4.568343456669756e-05	10.331	4.582891282272989e-05
4.56742137808103e-05	10.332	4.581966269322647e-05
4.566499336329156e-05	10.333	4.581041293342413e-05
4.565577331436922e-05	10.334	4.580116354354979e-05
4.564655363427143e-05	10.335	4.579191452383447e-05
4.563733432322643e-05	10.336	4.57826658745048e-05
4.562811538146218e-05	10.337	4.577341759579175e-05
4.561889680920662e-05	10.338	4.576416968792226e-05
4.560967860668796e-05	10.339	4.575492215112701e-05
4.560046077413405e-05	10.34	4.574567498563278e-05
4.559124331177321e-05	10.341	4.57364281916703e-05
4.558202621983263e-05	10.342	4.57271817694663e-05
4.557280949854101e-05	10.343	4.571793571925158e-05
4.556359314812615e-05	10.344	4.570869004125257e-05
4.555437716881568e-05	10.345	4.569944473570007e-05
4.554516156083714e-05	10.346	4.569019980282067e-05
4.553594632441881e-05	10.347	4.568095524284505e-05
4.552673145978875e-05	10.348	4.567171105599956e-05
4.551751696717381e-05	10.349	4.566246724251497e-05
4.55083028468024e-05	10.35	4.565322380261755e-05
4.549908909890251e-05	10.351	4.56439807365381e-05
4.548987572370092e-05	10.352	4.563473804450265e-05
4.548066272142595e-05	10.353	4.562549572674177e-05
4.547145009230518e-05	10.354	4.561625378348234e-05
4.546223783656586e-05	10.355	4.560701221495413e-05
4.545302595443618e-05	10.356	4.559777102138395e-05
4.544381444614317e-05	10.357	4.55885302030017e-05
4.543460331191433e-05	10.358	4.557928976003412e-05
4.54253925519775e-05	10.359	4.55700496927111e-05
4.541618216656003e-05	10.36	4.55608100012592e-05
4.540697215588939e-05	10.361	4.555157068590832e-05
4.539776252019308e-05	10.362	4.554233174688509e-05
4.538855325969834e-05	10.363	4.553309318441926e-05
4.537934437463265e-05	10.364	4.552385499873731e-05
4.537013586522321e-05	10.365	4.551461719006907e-05
4.536092773169785e-05	10.366	4.550537975864091e-05
4.535171997428291e-05	10.367	4.549614270468276e-05
4.534251259320669e-05	10.368	4.548690602842063e-05
4.533330558869584e-05	10.369	4.547766973008452e-05
4.532409896097788e-05	10.37	4.546843380990069e-05
4.531489271028012e-05	10.371	4.545919826809879e-05
4.530568683682889e-05	10.372	4.5449963104905e-05
4.529648134085252e-05	10.373	4.544072832054901e-05
4.528727622257708e-05	10.374	4.543149391525697e-05
4.527807148223043e-05	10.375	4.54222598892585e-05
4.526886712003952e-05	10.376	4.54130262427796e-05
4.525966313623098e-05	10.377	4.540379297604995e-05
4.525045953103229e-05	10.378	4.539456008929556e-05
4.524125630466993e-05	10.379	4.538532758274598e-05
4.523205345737132e-05	10.38	4.537609545662706e-05
4.52228509893633e-05	10.381	4.536686371116845e-05
4.521364890087256e-05	10.382	4.535763234659587e-05
4.520444719212639e-05	10.383	4.534840136313902e-05
4.519524586335155e-05	10.384	4.533917076102342e-05
4.518604491477441e-05	10.385	4.532994054047862e-05
4.517684434662246e-05	10.386	4.532071070173061e-05
4.516764415912213e-05	10.387	4.531148124500851e-05
4.515844435250022e-05	10.388	4.530225217053813e-05
4.514924492698347e-05	10.389	4.529302347854872e-05
4.514004588279852e-05	10.39	4.528379516926606e-05
4.513084722017205e-05	10.391	4.527456724291935e-05
4.512164893933139e-05	10.392	4.526533969973416e-05
4.511245104050213e-05	10.393	4.525611253993976e-05
4.510325352391131e-05	10.394	4.524688576376178e-05
4.509405638978579e-05	10.395	4.523765937142934e-05
4.508485963835178e-05	10.396	4.522843336316788e-05
4.507566326983602e-05	10.397	4.52192077392066e-05
4.506646728446494e-05	10.398	4.520998249977094e-05
4.505727168246522e-05	10.399	4.520075764509002e-05
4.504807646406269e-05	10.4	4.519153317538907e-05
4.503888162948444e-05	10.401	4.518230909089726e-05
4.502968717895679e-05	10.402	4.517308539184e-05
4.502049311270577e-05	10.403	4.516386207844617e-05
4.501129943095824e-05	10.404	4.515463915094106e-05
4.500210613394004e-05	10.405	4.514541660955362e-05
4.499291322187773e-05	10.406	4.51361944545091e-05
4.498372069499746e-05	10.407	4.512697268603643e-05
4.497452855352568e-05	10.408	4.511775130436061e-05
4.496533679768843e-05	10.409	4.510853030971067e-05
4.495614542771185e-05	10.41	4.509930970231166e-05
4.494695444382271e-05	10.411	4.509008948239245e-05
4.493776384624629e-05	10.412	4.508086965017795e-05
4.492857363520967e-05	10.413	4.507165020589709e-05
4.491938381093805e-05	10.414	4.506243114977471e-05
4.491019437365781e-05	10.415	4.50532124820397e-05
4.490100532359535e-05	10.416	4.50439942029168e-05
4.489181666097624e-05	10.417	4.503477631263466e-05
4.488262838602671e-05	10.418	4.50255588114186e-05
4.487344049897279e-05	10.419	4.501634169949675e-05
4.486425300004048e-05	10.42	4.500712497709429e-05
4.485506588945546e-05	10.421	4.499790864443949e-05
4.484587916744349e-05	10.422	4.498869270175743e-05
4.483669283423078e-05	10.423	4.497947714927641e-05
4.48275068900432e-05	10.424	4.497026198722128e-05
4.481832133510665e-05	10.425	4.496104721582035e-05
4.48091361696466e-05	10.426	4.495183283529862e-05
4.479995139388867e-05	10.427	4.49426188458842e-05
4.479076700805961e-05	10.428	4.493340524780189e-05
4.478158301238405e-05	10.429	4.492419204127997e-05
4.477239940708814e-05	10.43	4.491497922654311e-05
4.476321619239751e-05	10.431	4.49057668038196e-05
4.475403336853764e-05	10.432	4.489655477333389e-05
4.474485093573442e-05	10.433	4.488734313531424e-05
4.473566889421336e-05	10.434	4.487813188998536e-05
4.472648724420044e-05	10.435	4.486892103757525e-05
4.471730598592029e-05	10.436	4.485971057830848e-05
4.470812511959908e-05	10.437	4.485050051241304e-05
4.469894464546222e-05	10.438	4.484129084011349e-05
4.468976456373501e-05	10.439	4.483208156163787e-05
4.468058487464309e-05	10.44	4.482287267721047e-05
4.467140557841173e-05	10.441	4.481366418705936e-05
4.466222667526648e-05	10.442	4.480445609140895e-05
4.465304816543286e-05	10.443	4.479524839048713e-05
4.464387004913559e-05	10.444	4.478604108451816e-05
4.463469232660069e-05	10.445	4.477683417373e-05
4.462551499805285e-05	10.446	4.476762765834684e-05
4.461633806371786e-05	10.447	4.475842153859665e-05
4.460716152382059e-05	10.448	4.474921581470341e-05
4.459798537858658e-05	10.449	4.474001048689498e-05
4.458880962824072e-05	10.45	4.473080555539572e-05
4.457963427300858e-05	10.451	4.472160102043319e-05
4.457045931311512e-05	10.452	4.471239688223152e-05
4.456128474878509e-05	10.453	4.470319314101841e-05
4.455211058024399e-05	10.454	4.469398979701788e-05
4.454293680771692e-05	10.455	4.468478685045767e-05
4.453376343142881e-05	10.456	4.467558430156158e-05
4.452459045160456e-05	10.457	4.466638215055738e-05
4.451541786846929e-05	10.458	4.465718039766897e-05
