,1106,1110,1120,1124,1128,1170,1172,1174,1176,1204,1208,1298,1302,1330,1332,Cut,DS,Module,Percentage,Range,SubDS
2,1.53939294697e-11,0,1.63983973303e-11,2.12147378149e-11,2.99294510525e-11,2.01732515323e-11,9.124138841e-12,1.22228987666e-11,1.56860057827e-11,1.93591546735e-11,1.61536808218e-11,1.04787707471e-11,0,1.60583678628e-11,9.38537951593e-12,pol3,5,2,90,Continuum,0
3,2.31116646814e-11,0,2.45063872073e-11,3.07780989693e-11,4.19870047784e-11,3.02074123314e-11,1.41133835085e-11,1.93865152727e-11,2.44491662079e-11,3.0943888193e-11,2.48089597353e-11,1.66699766002e-11,0,2.69214138745e-11,1.36056374095e-11,pol3,5,2,95,Continuum,0
4,4.17056897006e-11,0,4.83944889064e-11,5.69055635398e-11,6.75017957114e-11,5.32871696439e-11,3.1305541456e-11,3.95429826717e-11,5.41248325182e-11,5.84425397255e-11,4.76792178719e-11,3.78920194507e-11,0,5.3332686986e-11,2.81922376353e-11,pol3,5,2,99,Continuum,0
0,86.274161155,0,64.3492454186,60.330085371,61.0116209336,56.7802766367,62.2134624608,58.3783102837,59.2696547803,70.5717352685,61.7906696606,66.3707039343,0,66.8603616196,65.1856986107,fitSlo,5,2,1,Peak,0
1,87.217175338,0,66.6812916176,76.916143562,66.6367267701,62.8775087579,66.7173139946,72.8403865214,65.3413289899,76.8459503023,72.456947713,76.5457426802,0,73.3774810653,69.7820014996,fitSlo,5,2,5,Peak,0
2,110.365928259,0,91.0525570333,100.321485121,93.7803859287,85.1020518143,109.757717741,95.8469229714,118.07148424,110.862252019,93.5668863992,110.540835405,0,95.7885903235,121.791503708,fitSlo,5,2,90,Peak,0
3,128.70979939,0,109.183524913,119.423694554,108.480907217,104.757486964,135.54955818,111.85816373,151.057022014,131.488460675,113.070108065,126.908447574,0,113.209726036,158.48818934,fitSlo,5,2,95,Peak,0
4,199.873691129,0,164.774713159,203.175585915,180.735529332,178.056247139,200.385579181,167.907128523,261.818371151,211.293415313,178.548666163,172.530630744,0,190.977442407,253.781592017,fitSlo,5,2,99,Peak,0
0,68.3381159931,0,52.2776479142,51.1835409774,50.2483743083,40.9676719677,51.0992474743,54.8239937449,50.51392031,58.7839840348,50.5925044717,58.6642802108,0,51.4165653109,52.8435699722,fitSlo,5,2,1,Continuum,0
1,79.5517814582,0,61.3534649739,68.9172822389,59.6404077583,55.5705215282,60.009148631,67.1761771978,59.5456231059,70.4875632401,62.6520182469,71.4634851119,0,64.8908163735,63.4490330261,fitSlo,5,2,5,Continuum,0
2,477.768315614,0,584.743483105,724.302335948,1100.014078,701.061231792,244.12993843,386.387055059,550.15544664,782.867710067,456.624745847,328.411679087,0,627.496020576,254.915517802,fitSlo,5,2,90,Continuum,0
3,677.161304667,0,854.279138862,932.879319262,1333.3319616,897.780078744,386.997370849,663.84586077,765.419079588,1076.8616197,674.253907249,508.065973335,0,877.100999276,409.208772385,fitSlo,5,2,95,Continuum,0
4,1078.96971604,0,1375.84325297,1355.96410664,1749.95927,1305.0373276,724.183052195,1137.54363579,1624.87978148,1543.33284803,1065.95206464,835.26019317,0,1333.90019923,704.619616991,fitSlo,5,2,99,Continuum,0
0,1.65455087472,0,1.72953378536,1.69056965383,1.72398868324,1.64249008918,1.6249389358,1.66105712265,1.72208512502,1.60205106118,1.72942117379,1.67539409254,0,1.67453824093,1.69497427791,riseNoise,5,2,1,Peak,0
1,1.78685677749,0,1.84507547264,1.83978578548,1.90283187313,1.8571628514,1.79736120883,1.91184541085,1.86336576185,1.7463286145,1.92986906927,1.82974942744,0,1.83811142358,1.83445255103,riseNoise,5,2,5,Peak,0
2,2.35437946568,0,2.64789922128,2.59790761894,2.72595952533,2.76168016343,2.59064365579,2.68083172148,2.65834011185,2.38128181031,2.56190560189,2.54712979415,0,2.5583424244,2.51297061897,riseNoise,5,2,90,Peak,0
3,2.43489457099,0,2.7491175589,2.70368107935,2.89332881462,2.84524570215,2.69027059839,2.80035947287,2.76929475168,2.50180635181,2.64973436174,2.65452763259,0,2.63075884048,2.61309116156,riseNoise,5,2,95,Peak,0
4,2.6015825998,0,3.15900408178,3.02572349007,3.44208058275,3.04742039259,2.88042506729,3.05554755561,2.96713577974,2.69842850527,2.87544483062,2.89512668624,0,2.77859938322,2.79215732738,riseNoise,5,2,99,Peak,0
0,0.997756460645,0,0.95435630413,1.00057576024,0.975298482079,0.944133660545,0.93569412118,0.990702324123,0.968809068742,0.937764495023,0.984972517917,1.03898059131,0,1.0014108936,0.987014801056,riseNoise,5,2,1,Continuum,0
1,1.04411358756,0,1.02513773841,1.04802742106,1.02668336892,1.01824296602,1.01144090815,1.07680764746,1.03120236723,0.995351803443,1.04940451787,1.10633976159,0,1.04852570656,1.0396930188,riseNoise,5,2,5,Continuum,0
2,1.42155542201,0,1.49805553635,1.42324209861,1.4388442507,1.39726646771,1.36750147363,1.68228808927,1.44502458627,1.3220490339,1.51626116711,1.59981569611,0,1.35806496158,1.36832893627,riseNoise,5,2,90,Continuum,0
3,1.49912459175,0,1.58092823292,1.52307719398,1.56933481859,1.46187128687,1.4369149172,1.82279978506,1.5347482826,1.38812677882,1.59542441492,1.71964721784,0,1.41189236885,1.42278425051,riseNoise,5,2,95,Continuum,0
4,1.68494818854,0,2.45978638715,2.38267202719,2.63935747526,1.63102545553,1.57510847001,2.06633307124,1.72179485906,1.62069090898,1.78761901307,1.99836973641,0,1.53094592848,1.54921197311,riseNoise,5,2,99,Continuum,0
