,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-2.31261519204e-11,-3.50532366617e-11,-2.67465910425e-11,-2.90380816746e-11,-2.23155874105e-11,-2.3100895912e-11,-2.5357551331e-11,-3.1475972603e-11,-2.6215872511e-11,-2.52060177924e-11,-2.10557819397e-11,-2.78331979206e-11,-2.43504709425e-11,-2.91631443849e-11,-2.13918732268e-11,-2.56814284084e-11,-2.31601262971e-11,-2.62744469339e-11,-2.47510550682e-11,-2.22332907289e-11,pol3,0,1,1,Peak,2
1,-1.83888133133e-11,-2.91714366235e-11,-2.20820674732e-11,-2.41008676497e-11,-1.84833396608e-11,-1.9306943424e-11,-2.17846245999e-11,-2.72319103748e-11,-2.22024299795e-11,-2.14928417296e-11,-1.70938500976e-11,-2.42132128341e-11,-2.09231691838e-11,-2.52870623559e-11,-1.73004469878e-11,-2.21099117544e-11,-1.95517666177e-11,-2.20525460254e-11,-2.17198664637e-11,-1.80800611138e-11,pol3,0,1,5,Peak,2
2,-1.05933118652e-12,-8.22431366416e-12,-3.73777808833e-12,-4.43282904171e-12,-1.48177498888e-12,-2.63473821935e-12,-5.27357043464e-12,-9.36556362753e-12,-4.59112151805e-12,-5.25438445176e-12,4.61899326603e-13,-6.76827146416e-12,-5.79427351523e-12,-9.01732626568e-12,-3.7894326178e-13,-4.86242883539e-12,-3.50515103933e-12,-4.58916601956e-12,-6.77022699273e-12,3.44884166689e-13,pol3,0,1,90,Peak,2
3,1.0925147428e-12,-5.66945527024e-12,-1.75389292144e-12,-2.41826939049e-12,5.03012436747e-13,-2.88478128109e-13,-3.34455618563e-12,-6.82594406127e-12,-2.16303050623e-12,-3.13295172997e-12,2.77403713772e-12,-4.38476848578e-12,-3.7284098069e-12,-6.41283734695e-12,1.80922248363e-12,-2.5151622212e-12,-1.74532173651e-12,-2.1951484734e-12,-4.4994143338e-12,2.78230077473e-12,pol3,0,1,95,Peak,2
4,7.53544652063e-12,1.41120770454e-12,5.31830002059e-13,1.10096501117e-12,4.09933926829e-12,3.95962849272e-12,-4.1507013967e-13,-3.88832274742e-13,1.8837878468e-12,7.87552247073e-13,7.18359691914e-12,-1.87405769845e-14,1.63877184057e-12,1.15541861664e-12,5.42892035491e-12,8.20143013815e-13,6.61434064051e-13,1.51433901325e-12,1.56885726221e-12,8.99878216761e-12,pol3,0,1,99,Peak,2
0,-1.2270125223e-11,-1.61386987348e-11,-1.64381348864e-11,-4.84988029578e-11,-1.44495213299e-11,-1.40086969333e-11,-1.28180907975e-11,-1.40393471549e-11,-1.49158814999e-11,-1.31444913157e-11,-1.26525596402e-11,-1.53050516817e-11,-1.23935041218e-11,-1.19376022458e-11,-1.12438899872e-11,-1.2160233644e-11,-1.27369451783e-11,-1.39852715531e-11,-1.12304617013e-11,-1.32535569839e-11,pol3,0,1,1,Continuum,2
1,-8.54270458317e-12,-1.082030843e-11,-1.1414651643e-11,-1.28351118002e-11,-9.48642386524e-12,-9.13677629641e-12,-8.82729694295e-12,-9.27464696235e-12,-1.01760138887e-11,-8.8119727699e-12,-9.26687595912e-12,-9.65785819163e-12,-8.80385514456e-12,-8.39287101852e-12,-7.18249572079e-12,-8.94223110184e-12,-9.11962836853e-12,-9.64094010439e-12,-8.09811806362e-12,-8.7696705649e-12,pol3,0,1,5,Continuum,2
2,1.66604881685e-11,1.42724863998e-11,1.32378927041e-11,3.12413041634e-11,1.24543791076e-11,2.04179343397e-11,9.95643954558e-12,1.47442580266e-11,9.41513151991e-12,1.49694151812e-11,1.01676495922e-11,1.60502789e-11,1.60831950134e-11,5.63772177263e-12,1.5998395554e-11,6.5074592018e-12,6.64056880701e-12,1.13881661766e-11,8.28487139777e-12,1.19091009194e-11,pol3,0,1,90,Continuum,2
3,2.56116343197e-11,2.17448150051e-11,2.23346365145e-11,4.61695110077e-11,2.24476947523e-11,3.08901518672e-11,1.61166649467e-11,2.35374392022e-11,1.52784891518e-11,2.28351576594e-11,1.6112794282e-11,2.45139052434e-11,2.39819997645e-11,8.42047294244e-12,2.50320968009e-11,9.18238966812e-12,9.66102834317e-12,1.7445135417e-11,1.1964802256e-11,1.99520937904e-11,pol3,0,1,95,Continuum,2
4,4.69416757787e-11,4.11126685625e-11,5.24386738881e-11,8.17213803913e-11,4.7671659572e-11,5.84550929363e-11,2.99599186671e-11,4.30206022514e-11,4.11372026922e-11,4.63222684963e-11,3.44436570755e-11,4.7866145377e-11,4.54351298136e-11,2.12705046313e-11,4.6278990806e-11,2.02131997406e-11,2.5718523744e-11,3.44900367498e-11,2.73466961381e-11,4.53515645077e-11,pol3,0,1,99,Continuum,2
0,64.4397760005,63.7383356198,69.4879053489,67.4234252336,76.8027862802,50.6413636051,75.3114565944,70.7004519571,63.1512782368,66.2711865305,63.6302044207,63.083286235,70.7107134664,64.2979126997,62.2953202776,62.5370816418,66.7695878986,67.5966207626,58.4381170984,75.5347401518,fitSlo,0,1,1,Peak,2
1,70.8113466368,69.1611560391,72.1172312397,83.1200606503,77.5839828814,65.1976943515,82.3154145709,79.9965656924,71.4532441655,73.6390165624,72.3826780479,88.2902352372,77.4248275575,70.2922208004,79.4222827123,69.3436787844,75.1830031973,76.9939985315,66.5032530987,82.13653204,fitSlo,0,1,5,Peak,2
2,111.589398709,92.6663758953,91.9058860273,106.903498568,96.2073240777,94.723440906,126.358551773,112.170349401,108.002911887,111.360472962,117.099861489,115.806126412,111.941832006,119.124464827,108.41953003,135.459372851,107.610156279,121.024408977,96.1320158788,125.468518123,fitSlo,0,1,90,Peak,2
3,136.152902059,112.847625267,104.548637697,124.475491669,109.063312589,119.793770009,158.144762517,129.806593544,127.486259775,141.668265239,141.197581086,140.522574745,133.95477323,145.64263708,137.25713855,169.182380706,129.192395524,144.336006514,113.026353395,151.084459681,fitSlo,0,1,95,Peak,2
4,197.3419511,155.935779807,145.381061025,193.787844469,148.238875478,194.749037994,242.141134454,190.33022765,183.077905045,199.568179938,200.782602845,196.24823609,192.978850837,213.970819592,240.953940402,271.500905495,176.273092899,201.095698956,152.74832731,236.35142345,fitSlo,0,1,99,Peak,2
0,53.5446506072,50.990998805,56.5668745792,61.8810453808,56.2329951499,48.7083342141,57.0157952841,59.8010976507,56.3292155297,55.7720554324,56.9745200923,56.2432369429,62.1733559287,59.2266581777,60.4659669198,57.3246201662,57.2327907299,58.3281902861,47.7680512655,61.3810813723,fitSlo,0,1,1,Continuum,2
1,65.038561879,61.7761004768,65.3952322304,76.7821184247,69.7253413827,58.629162227,71.4586649456,72.7178500494,65.7769567076,65.9385022991,67.7546250446,76.5529856467,70.8641720209,66.1946982178,73.6710135306,64.4999910291,67.0462055275,71.0932823092,60.5417559341,73.2609696516,fitSlo,0,1,5,Continuum,2
2,561.653124845,464.883771565,400.78497862,1264.34625701,429.733958094,816.411557255,413.627743338,567.188812596,253.021078158,577.649661257,360.986829721,547.472461906,562.197368419,193.157324234,548.302404782,189.815503354,193.897994905,367.791891787,228.900162295,376.617120983,fitSlo,0,1,90,Continuum,2
3,765.29419417,604.085030061,689.792905709,1662.7701204,714.0760385,1134.08913511,524.162009488,770.124253323,604.531481405,787.756229835,511.47442486,807.857800717,727.183449313,272.274007741,784.542689414,282.52987415,343.966319053,496.94458755,369.043853171,774.56873127,fitSlo,0,1,95,Continuum,2
4,1114.23382118,926.207797915,1443.45354718,2238.87643408,1214.20449413,1609.2334725,706.155889663,1094.56557023,1177.57780741,1169.04782286,833.07532678,1188.40915269,1060.82713234,593.240538743,1226.41155972,542.149610669,631.235972175,678.13707023,644.339212409,1230.53954697,fitSlo,0,1,99,Continuum,2
0,1.67892461474,1.7359388748,1.78412101602,1.72415674787,1.77801766468,1.84763147052,1.66207177497,1.5923125007,1.72027461506,1.63631331298,1.66275502727,1.71335737419,1.54875864421,1.7524766766,1.81299122114,1.6809962121,1.68643076624,1.68132071795,1.73377970188,1.60916031257,riseNoise,0,1,1,Peak,2
1,1.85200512935,1.91317855282,1.93448494486,1.87072759367,1.92662945087,2.02619091234,1.79473897858,1.70850270795,1.86129720545,1.7880134429,1.81215494096,1.83194839351,1.69270434242,1.89115705447,1.94587876392,1.80637391135,1.81861083197,1.81509934921,1.9265934455,1.7548208901,riseNoise,0,1,5,Peak,2
2,2.60884550892,2.56415289339,2.6755990666,2.46268322321,2.73535405475,2.73388988317,2.3829844837,2.26792929931,2.47955669818,2.39260901884,2.49998848857,2.44943180336,2.32496140627,2.50908347939,2.56372263455,2.51045304936,2.47204208158,2.47922280902,2.72283825719,2.50595458925,riseNoise,0,1,90,Peak,2
3,2.73359680143,2.63903959178,2.76537947072,2.53438041713,2.82965588585,2.8407740561,2.45282084995,2.34378729433,2.56846721303,2.48301171254,2.59913155057,2.52909256396,2.41009743133,2.59798709392,2.66427975547,2.60203129598,2.56031301588,2.57597951007,2.79560278306,2.63517698248,riseNoise,0,1,95,Peak,2
4,2.95286386327,2.80078547013,2.94469697161,2.71929564829,3.02961526593,3.05454240194,2.6253319992,2.50448921766,2.72868898915,2.62831750559,2.78873694562,2.69021432834,2.56805554264,2.80149302404,2.83567853605,2.79774839662,2.73662854877,2.75336679533,2.9690616528,2.95138372209,riseNoise,0,1,99,Peak,2
0,1.04356957112,1.05069512412,1.07046146663,1.08339093431,1.08872905808,1.01182036427,1.04611890928,1.04439274861,1.10332645098,1.09108485245,1.11514252696,1.15030102737,1.05426530837,1.16293843151,1.11884880011,1.03448036981,1.0689270562,1.04264027913,1.03514969696,1.0495715329,riseNoise,0,1,1,Continuum,2
1,1.11619110229,1.1198129877,1.13550318635,1.15369948387,1.15185801923,1.07444535737,1.11038517569,1.11131627433,1.18107015358,1.16305550156,1.20186500719,1.24284347199,1.14278729204,1.23946341609,1.21535366681,1.10614892561,1.14888947227,1.11122408229,1.11948141927,1.13111785657,riseNoise,0,1,5,Continuum,2
2,1.61702924829,1.55363176144,1.56509441238,1.59540779834,1.60976527261,1.58756155955,1.46425468044,1.48917255946,1.60082702693,1.57402673325,1.74989411125,1.70103762964,1.58076103444,1.70095592518,1.72690791961,1.52079273378,1.56793847139,1.50728511189,1.53159833842,1.79716088348,riseNoise,0,1,90,Continuum,2
3,1.71101005334,1.64861493781,1.63602291026,1.6824844957,1.70223586359,1.71675297887,1.51002414329,1.55416824699,1.67591029865,1.63861206423,1.83677484418,1.76834122573,1.65291152194,1.7763876957,1.80505332387,1.59176276564,1.62765905502,1.57781652812,1.59263710581,1.95960246238,riseNoise,0,1,95,Continuum,2
4,1.93005308954,1.846053492,1.77644410647,1.86899336775,1.89458654802,1.95718039992,1.62856570192,1.70082165211,1.82326860947,1.76937563795,2.02462080044,1.89219853798,1.79185191856,1.94630439617,1.98017435029,1.75382031869,1.75327326339,1.71498413444,1.74516386479,2.29181014027,riseNoise,0,1,99,Continuum,2
