105 141 y exposure 0.00673829 thresh 2.75 :  fit -0.18033 1.19836 5.03765e-05 -3.56855e-07 7.78736e-10 3.24 Band 0.25 0.003 chi2 0.0289699
105 144 y exposure 0.0065813 thresh 2.35 :  fit -0.202423 1.22692 7.26859e-06 -9.9718e-09 1.07628e-10 2.56 Band 0.25 0.003 chi2 0.0282331
105 152 y exposure 0.00881532 thresh 1.65 :  fit -0.0566292 1.14176 0.000358498 -2.26564e-06 4.64201e-09 2.89 Band 0.25 0.003 chi2 0.0633341
105 153 y exposure 0.0076319 thresh 1.35 :  fit 0.261811 1.13389 5.40602e-05 6.8918e-08 -7.20877e-10 2.25 Band 0.25 0.003 chi2 0.0210753
105 161 y exposure 0.00883948 thresh 1.85 :  fit -0.13055 1.12235 6.59372e-05 -5.76671e-07 1.30842e-09 2.89 Band 0.25 0.003 chi2 0.0274743
105 163 y exposure 0.00846513 thresh 1.85 :  fit -0.0641761 1.13251 8.96405e-05 -6.50631e-07 1.3827e-09 2.56 Band 0.25 0.003 chi2 0.0231314
105 164 y exposure 0.00690976 thresh 1.55 :  fit -0.108462 1.13612 -2.20338e-05 2.90888e-07 -7.5425e-10 1.96 Band 0.25 0.003 chi2 0.026748
105 171 y exposure 0.00677452 thresh 2.65 :  fit -0.218546 1.11572 0.000119268 -8.91311e-07 2.02313e-09 2.25 Band 0.25 0.003 chi2 0.0307831
105 172 y exposure 0.00857381 thresh 1.95 :  fit -0.251709 1.142 9.5797e-05 -7.29672e-07 1.62867e-09 2.56 Band 0.25 0.003 chi2 0.0267927
105 173 y exposure 0.00713437 thresh 2.05 :  fit -0.0810861 1.13581 0.000290476 -1.81645e-06 3.63337e-09 0.81 Band 0.25 0.003 chi2 0.0359558
105 174 y exposure 0.0116411 thresh 6.45 :  fit -0.5 1.09446 0.000342793 -2.11716e-06 4.0743e-09 3.24 Band 0.25 0.003 chi2 0.0530276
106 112 y exposure 0.00716338 thresh 1.35 :  fit 0.0403281 1.21401 9.18124e-06 1.53188e-07 -5.17958e-10 2.56 Band 0.25 0.003 chi2 0.0393845
106 113 y exposure 0.00593411 thresh 1.55 :  fit -0.390052 1.15029 -0.000155913 1.12787e-06 -2.47035e-09 1.96 Band 0.25 0.003 chi2 0.0364666
106 114 y exposure 0.00708289 thresh 1.45 :  fit -0.0243004 1.12747 0.000189986 -1.0785e-06 2.12401e-09 2.89 Band 0.25 0.003 chi2 0.0312888
106 121 y exposure 0.00409754 thresh 2.55 :  fit 0.0635393 1.14946 7.19249e-05 -6.15259e-10 -6.0772e-10 3.61 Band 0.25 0.003 chi2 0.0453351
106 122 y exposure 0.00529022 thresh 1.05 :  fit -0.115672 1.14637 7.70693e-05 -2.18332e-07 7.49061e-11 2.89 Band 0.25 0.003 chi2 0.0354113
106 123 y exposure 0.00482193 thresh 0.95 :  fit -0.0155844 1.14427 0.000197288 -8.87601e-07 1.34996e-09 3.24 Band 0.25 0.003 chi2 0.0377312
106 132 y exposure 0.00648289 thresh 1.45 :  fit 0.0297581 1.12079 0.000113971 -5.87918e-07 1.12077e-09 2.56 Band 0.25 0.003 chi2 0.0271732
106 133 y exposure 0.00694387 thresh 1.55 :  fit -0.136889 1.15388 -2.9712e-05 4.24088e-07 -1.18147e-09 2.25 Band 0.25 0.003 chi2 0.0355691
106 134 y exposure 0.00749264 thresh 1.55 :  fit -0.387431 1.12859 -1.12261e-05 4.01667e-09 1.68947e-10 2.56 Band 0.25 0.003 chi2 0.0314931
106 141 y exposure 0.00408291 thresh 1.35 :  fit 0.0070853 1.19145 0.000152983 -8.23571e-07 1.52316e-09 3.24 Band 0.25 0.003 chi2 0.0398833
106 144 y exposure 0.00398778 thresh 1.75 :  fit -0.0131172 1.21792 0.000162018 -9.193e-07 1.89556e-09 2.89 Band 0.25 0.003 chi2 0.0376593
106 152 y exposure 0.00534144 thresh 1.45 :  fit -0.13998 1.1531 0.000173118 -1.07007e-06 2.18069e-09 2.89 Band 0.25 0.003 chi2 0.028643
106 153 y exposure 0.00462437 thresh 1.45 :  fit 0.387615 1.12893 0.000141456 -4.12557e-07 1.33745e-10 2.25 Band 0.25 0.003 chi2 0.0272826
106 161 y exposure 0.00535607 thresh 1.65 :  fit 0.0172994 1.11869 0.000102696 -6.07479e-07 1.11166e-09 2.89 Band 0.25 0.003 chi2 0.0333739
106 163 y exposure 0.00512924 thresh 1.15 :  fit 0.0980056 1.13059 9.30589e-05 -5.16411e-07 8.96881e-10 2.56 Band 0.25 0.003 chi2 0.0298131
106 164 y exposure 0.00418681 thresh 1.55 :  fit 0.0561644 1.12285 0.000226336 -1.22792e-06 2.25927e-09 2.25 Band 0.25 0.003 chi2 0.0346284
106 171 y exposure 0.00410486 thresh 1.85 :  fit -0.0737015 1.11111 0.000179649 -1.07345e-06 2.13921e-09 2.56 Band 0.25 0.003 chi2 0.0387958
